"","inchikey","id","name","precursormz","CHEBI_ID"
"31190","RUDATBOHQWOJDD-JGFDLHJZSA-N","MSBNK-Nihon_Univ-NU000141","3beta,7alpha-Dihydroxy-5beta-cholan-24-oic acid","391.29",88102
"31195","RUDATBOHQWOJDD-UZVSRGJWSA-N","MSBNK-Nihon_Univ-NU000138","3alpha,7beta-Dihydroxy-5beta-cholan-24-oic acid","391.29",9907
"31196","RUDATBOHQWOJDD-UZVSRGJWSA-N","O=C(O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C","URSODIOL","391.285369873047",9907
"31197","RUDATBOHQWOJDD-UZVSRGJWSA-N","VF-NPL-LTQ007059","URSODIOL","391.3898064108456",9907
"31199","RUDATBOHQWOJDD-UZVSRGJWSA-N","MSBNK-Metabolon-MT000012","Ursodeoxycholic acid","391.3",9907
"31212","RULSWEULPANCDV-PIXUTMIVSA-N","MoNA034791","TURANOSE","341.1089355",32528
"31219","RUUZDCZRFRLJFC-UHFFFAOYSA-N","O=C1C=C(NC=C1C(=N)O)CC=2C=CC=CC2","aspernigrin A","227.083",133846
"31226","RUUZDCZRFRLJFC-UHFFFAOYSA-N","VF-NPL-QTOF006762","aspernigrin A","263.0599",133846
"31230","RUUZDCZRFRLJFC-UHFFFAOYSA-N","VF-NPL-LTQ004690","aspernigrin A","227.07890930175782",133846
"31236","RUVINXPYWBROJD-ARJAWSKDSA-N","VF-NPL-QEHF011325","ANETHOLE","147.0815277099609",78412
"31242","RUZYUOTYCVRMRZ-UHFFFAOYSA-N","MSBNK-Eawag-EQ329356","Doxazosin","450.1783",4708
"31254","RVKCCVTVZORVGD-UHFFFAOYSA-N","LU005353","Trinexapac-ethyl","251.0925",81817
"31266","RVSCDWJKJDBFRS-UHFFFAOYSA-N","MSBNK-Eawag-EA253553","Dimethachlor ESA","300.0911",83484
"31312","RWHOZGRAXYWRNX-VFUOTHLCSA-N","PR100628","alpha-D-Glucose-1,6-diphosphate","338.98825",18148
"31313","RWHOZGRAXYWRNX-VFUOTHLCSA-N","O[C@H]1[C@H](O)[C@@H](COP(O)(O)=O)O[C@H](OP(O)(O)=O)[C@@H]1O","alpha-D-Glucose-1,6-diphosphate","338.9887734",18148
"31320","RWKUXQNLWDTSLO-GWQJGLRPSA-N","CCMSLIB00005720968","(2-{[2-hexadecanamido-3-hydroxyoctadec-4-en-1-yl phosphono]oxy}ethyl)trimethylazanium","747.563",78646
"31321","RWKUXQNLWDTSLO-GWQJGLRPSA-N","CCMSLIB00005720971","(2-{[2-hexadecanamido-3-hydroxyoctadec-4-en-1-yl phosphono]oxy}ethyl)trimethylazanium","761.58",78646
"31322","RWKUXQNLWDTSLO-GWQJGLRPSA-N","CCMSLIB00005720939","(2-{[2-hexadecanamido-3-hydroxyoctadec-4-en-1-yl phosphono]oxy}ethyl)trimethylazanium","687.543",78646
"31323","RWQKHEORZBHNRI-BMIGLBTASA-N","CCMSLIB00000850370","NCGC00162403-05_C20H18ClNO6_L-Phenylalanine, N-[[(3R)-5-chloro-3,4-dihydro-8-hydroxy-3-methyl-1-oxo-1H-2-benzopyran-7-yl]carbonyl]-","402.075",7719
"31325","RWQNBRDOKXIBIV-UHFFFAOYSA-N","KO001890","Thymine","125",17821
"31326","RWQNBRDOKXIBIV-UHFFFAOYSA-N","MoNA034629","THYMINE","125.0356514",17821
"31330","RWQNBRDOKXIBIV-UHFFFAOYSA-N","MSBNK-RIKEN-PR100612","Thymine","125.03513",17821
"31342","RWQNBRDOKXIBIV-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS036107","2,4-Dihydroxy-5-methylpyrimidine","125.06",17821
"31346","RWSXRVCMGQZWBV-WDSKDSINSA-N","KO000828","Glutathione","306",16856
"31347","RWSXRVCMGQZWBV-WDSKDSINSA-N","O=C(O)CN=C(O)C(N=C(O)CCC(N)C(=O)O)CS","Glutathione","306.0765",16856
"31348","RWSXRVCMGQZWBV-WDSKDSINSA-N","MSBNK-NAIST-KNA00520","Glutathione","306.08",16856
"31350","RWSXRVCMGQZWBV-WDSKDSINSA-N","VF-NPL-LTQ007391","Glutathione","306.1263157771184",16856
"31351","RWSXRVCMGQZWBV-WDSKDSINSA-N","VF-NPL-QEHF025315","Glutathione","306.0765380859375",16856
"31355","RWSXRVCMGQZWBV-WDSKDSINSA-N","VF-NPL-LTQ000224","Glutathione","306.12543334960935",16856
"31356","RWSXRVCMGQZWBV-WDSKDSINSA-N","MSBNK-NAIST-KNA00521","Glutathione","307.08",16856
"31387","RWSXRVCMGQZWBV-WDSKDSINSA-N","MSBNK-NAIST-KNA00522","Glutathione","613.16",16856
"31399","RWTNPBWLLIMQHL-UHFFFAOYSA-N","MSBNK-Eawag-EQ301956","Fexofenadine","500.2806",5050
"31411","RWXIFXNRCLMQCD-JBVRGBGGSA-N","PM011423","Ginsenoside Rg3","785.03",67991
"31412","RWZYAGGXGHYGMB-UHFFFAOYSA-N","O=C(O)C=1C=CC=CC1N","ANTHRANILATE","136.04",30754
"31416","RWZYAGGXGHYGMB-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO000017","Anthranilate","136",30754
"31436","RWZYAGGXGHYGMB-UHFFFAOYSA-N","EMBL-MCF_spec79714","ANTHRANILATE","136.039063212813",30754
"31441","RXPRRQLKFXBCSJ-GIVPXCGWSA-N","VF-NPL-QEHF003394","Vincamine","353.1871032714844",9985
"31442","RXPRRQLKFXBCSJ-GIVPXCGWSA-N","VF-NPL-LTQ006453","Vincamine","353.0415939019651",9985
"31451","RXWNCPJZOCPEPQ-NVWDDTSBSA-N","KO001688","Puromycin","470",17939
"31462","RYEFFICCPKWYML-QCGISDTRSA-N","VF-NPL-QEHF011264","Picrotin","309.0979614257812",8205
"31463","RYEFFICCPKWYML-QCGISDTRSA-N","O=C1OC2C3OC(=O)C45OC5CC(O)(C1C2C(O)(C)C)C34C","Picrotin","309.102396647135",8205
"31465","RYEFFICCPKWYML-QCGISDTRSA-N","VF-NPL-QTOF009307","Picrotin","309.0987",8205
"31475","RYEFFICCPKWYML-QCGISDTRSA-N","FiehnHILIC002933","Picrotin","309.097",8205
"31478","RYIGNEOBDRVTHA-UHFFFAOYSA-N","MSBNK-UPAO-UPA00023","8-CHLOROTHEOPHYLLINE","213.01846",59771
"31479","RYLHNOVXKPXDIP-UHFFFAOYSA-N","CCMSLIB00001058305","Pesticide3_Flufenoxuron_C21H11ClF6N2O3_N-({4-[2-Chloro-4-(trifluoromethyl)phenoxy]-2-fluorophenyl}carbamoyl)-2,6-difluorobenzamide","487.029",39382
"31494","RYPQSGURZSTFSX-UHFFFAOYSA-N","MSBNK-Antwerp_Univ-AN114532","Mono(2-ethyl-5-hydroxyhexyl)phthalate","293.1394",132607
"31503","RYVIXQCRCQLFCM-UHFFFAOYSA-N","LU016251","Bispyribac","429.1052",3129
"31515","RYVNIFSIEDRLSJ-UHFFFAOYSA-N","FiehnHILIC001016","5-Hydroxymethylcytosine","140.0453",76792
"31516","RYVNIFSIEDRLSJ-UHFFFAOYSA-N","N=C1NC(O)=NC=C1CO","5-Hydroxymethylcytosine","140.04655002483",76792
"31517","RYYVLZVUVIJVGH-UHFFFAOYSA-N","O=C1C2=C(N=CN2C)N(C(=O)N1C)C","Caffeine","192.994345330573",27732
"31518","RYYVLZVUVIJVGH-UHFFFAOYSA-N","O=C1C2=C(N=CN2C)N(C(=O)N1C)C","Caffeine","193.073104858398",27732
"31531","RZCJYMOBWVJQGV-UHFFFAOYSA-N","MSBNK-Eawag-EQ371651","2-Naphthoxyacetic acid","201.0557",50397
"31549","RZEKVGVHFLEQIL-UHFFFAOYSA-N","AU235658","Celecoxib","380.0686",41423
"31570","RZGFUGXQKMEMOO-BSANDHCLSA-N","VF-NPL-QTOF000015","(-)-12-hydroxyjasmonic acid","225.1129",37420
"31573","RZILCCPWPBTYDO-UHFFFAOYSA-N","MSBNK-Eawag-EQ370957","Fluometuron","231.0751",82012
"31605","RZJQGNCSTQAWON-UHFFFAOYSA-N","O=C1OCC(C=2C=CC(=CC2)S(=O)(=O)C)=C1C=3C=CC=CC3","Rofecoxib","313.05400365283",8887
"31606","RZJQGNCSTQAWON-UHFFFAOYSA-N","FiehnHILIC002972","Rofecoxib","313.0526",8887
"31609","RZJSUWQGFCHNFS-UHFFFAOYSA-N","MSBNK-Antwerp_Univ-AN114729","Mono-iso-butyl phthalate","221.0819",90038
"31618","RZRNAYUHWVFMIP-KTKRTIGZSA-N","VF-NPL-LTQ000352","monoolein","710.9516957600912",75342
"31622","RZRPTBIGEANTGU-IRIMSJTPSA-N","VF-NPL-QEHF000532","adrenosterone","299.165283203125",2495
"31623","RZRPTBIGEANTGU-IRIMSJTPSA-N","O=C1C=C2CCC3C(C(=O)CC4(C(=O)CCC34)C)C2(C)CC1","adrenosterone","335.217716064453",2495
"31632","RZVAJINKPMORJF-UHFFFAOYSA-N","MoNA035391","4-ACETAMIDOPHENOL","150.0560525",46195
"31634","RZVAJINKPMORJF-UHFFFAOYSA-N","FiehnHILIC001038","Acetominophen","150.0551",46195
"31681","RZZPDXZPRHQOCG-OJAKKHQRSA-N","C[N+](C)(C)CCOP(O)(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(=N)N=C1O","Cytidine 5'-diphosphocholine","487.1000552",16436
"31700","SAVLIIGUQOSOEP-UHFFFAOYSA-N","MoNA035221","CAPRYLOYL GLYCINE","200.1292175",74099
"31704","SBDNJUWAMKYJOX-UHFFFAOYSA-N","MSBNK-Eawag-EQ369051","Meclofenamic Acid","294.0094",6710
"31719","SBEOEJNITMVWLK-CFSKSFDZSA-N","PR100974","Myricetin-3-Xyloside","449.072",69458
"31721","SBEOEJNITMVWLK-CFSKSFDZSA-N","O[C@@H]1CO[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@H]1O","Myricetin-3-Xyloside; LC-ESI-QTOF; MS2; CE","449.07255",69458
"31722","SBHXYTNGIZCORC-ZDUSSCGKSA-N","OC1=CC(O)=C2C(=O)C[C@H](OC2=C1)C1=CC(O)=C(O)C=C1","Eriodictyol; LC-ESI-QTOF; MS2; CE","287.056112",28412
"31729","SBHXYTNGIZCORC-ZDUSSCGKSA-N","MSBNK-BS-BS003468","Eriodictyol","285.04",28412
"31730","SBHXYTNGIZCORC-ZDUSSCGKSA-N","OC1=CC(O)=C2C(=O)C[C@H](OC2=C1)C1=CC(O)=C(O)C=C1","Eriodictyol; LC-ESI-QTOF; MS2; CE","575.1195",28412
"31733","SBHXYTNGIZCORC-ZDUSSCGKSA-N","MSBNK-BS-BS003465","Eriodictyol","285.0394",28412
"31747","SBHXYTNGIZCORC-ZDUSSCGKSA-N","PM010508","Eriodictyol","287",28412
"31763","SBJKKFFYIZUCET-JLAZNSOCSA-N","MoNA038033","DEHYDROASCORBIC ACID","173.0091619",27956
"31764","SBJKKFFYIZUCET-JLAZNSOCSA-N","FiehnHILIC001141","Dehydroascorbic acid","173.0084",27956
"31765","SBNFWQZLDJGRLK-UHFFFAOYSA-N","LU067252","Phenothrin","349.1809",34916
"31773","SBZWTSHAFILOTE-SOUVJXGZSA-N","MSBNK-BS-BS003924","2,3-Trans-3,4-cis-Leucocyanidin","303.0525",11412
"31774","SBZWTSHAFILOTE-SOUVJXGZSA-N","O[C@H]1[C@@H](O)C2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C=C1","2,3-Trans-3,4-cis-Leucocyanidin","305.0666768",11412
"31775","SBZWTSHAFILOTE-SOUVJXGZSA-N","MetaboBASE0923","2,3-Trans-3,4-cis-Leucocyanidin","303.05",11412
"31784","SBZWTSHAFILOTE-UHFFFAOYSA-N","MetaboBASE0920","2,3-Trans-3,4-trans-Leucocyanidin","303.0515",15758
"31785","SBZWTSHAFILOTE-UHFFFAOYSA-N","MetaboBASE0918","2,3-Trans-3,4-trans-Leucocyanidin","303.05",15758
"31787","SCIFESDRCALIIM-VIFPVBQESA-N","FiehnHILIC002865","N-Methylphenylalanine","178.0886",61883
"31789","SCIFESDRCALIIM-VIFPVBQESA-N","FiehnHILIC001379","N-Methylphenylalanine","178.0863",61883
"31791","SCZVLDHREVKTSH-UHFFFAOYSA-N","COC1=CC(=CC=C1O)C1=CC(=O)C2=C(O)C=C(O)C=C2O1","Chrysoeriol","299.0561121",16514
"31796","SCZVLDHREVKTSH-UHFFFAOYSA-N","MSBNK-BS-BS003343","Chrysoeriol","299.1",16514
"31798","SCZVLDHREVKTSH-UHFFFAOYSA-N","MetaboBASE0343","Chrysoeriol","299.0552",16514
"31810","SCZVLDHREVKTSH-UHFFFAOYSA-N","MSBNK-IPB_Halle-PN000008","Chrysoeriol","299.052",16514
"31812","SCZVLDHREVKTSH-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=C(OC)C3","Chrysoeriol (Luteolin 3'-methyl ether)","299.06",16514
"31814","SDUQYLNIPVEERB-QPPQHZFASA-N","OC[C@H]1O[C@@H](N2C=CC(=N)N=C2O)C(F)(F)[C@@H]1O","Gemcitabine; LC-ESI-ITFT; MS2; CE","262.064486",175901
"31856","SEBFKMXJBCUCAI-HKTJVKLFSA-N","O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C4OC(CO)C(OC4=C3)C5=CC=C(O)C(OC)=C5)C1O","silybin","481.114013671875",9144
"31863","SEBFKMXJBCUCAI-HKTJVKLFSA-N","O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C4OC(CO)C(OC4=C3)C5=CC=C(O)C(OC)=C5)C1O","silybin","481.232113924893",9144
"31868","SEBFKMXJBCUCAI-HKTJVKLFSA-N","O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C4OC(CO)C(OC4=C3)C5=CC=C(O)C(OC)=C5)C1O","Silibinin","481.172805786133",9144
"31884","SEBIKDIMAPSUBY-RTJKDTQDSA-N","VF-NPL-QEHF000111","Crocin","975.3714599609375",79068
"31886","SEBIKDIMAPSUBY-RTJKDTQDSA-N","O=C(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C(=CC=CC(=CC=CC=C(C=CC=C(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)C)C)C)C","Crocin","975.3715",79068
"31896","SECKRCOLJRRGGV-UHFFFAOYSA-N","MoNA038348","VARDENAFIL","487.2132985",46295
"31914","SECKRCOLJRRGGV-UHFFFAOYSA-N","FiehnHILIC003049","Vardenafil","487.21",46295
"31915","SECPZKHBENQXJG-BQYQJAHWSA-N","MSBNK-BS-BS004016","9-Trans-Palmitelaidic acid","253.2167",59265
"31920","SECPZKHBENQXJG-BQYQJAHWSA-N","MetaboBASE1016","9-Trans-Palmitelaidic acid","253.2183",59265
"31934","SECPZKHBENQXJG-FPLPWBNLSA-N","O=C(O)CCCCCCCC=CCCCCCC","Palmitoleic acid","253.24",28716
"31935","SECPZKHBENQXJG-FPLPWBNLSA-N","MSBNK-BS-BS003993","Palmitoleic acid","253.2179",28716
"31936","SECPZKHBENQXJG-FPLPWBNLSA-N","LU105256","(Z)-Hexadec-9-enoic acid","253.2173",28716
"31939","SECPZKHBENQXJG-FPLPWBNLSA-N","MSBNK-Keio_Univ-KO001627","Palmitoleate","253",28716
"31961","SECPZKHBENQXJG-FPLPWBNLSA-N","MT000064","Palmitoleic acid","253.3",28716
"31970","SECPZKHBENQXJG-UHFFFAOYSA-N","O=C(O)CCCCCCCC=CCCCCCC","Palmitoleic acid","253.21730375383",72004
"31971","SEEGHKWOBVVBTQ-NFMPGMCNSA-N","CCMSLIB00000850679","NCGC00380795-01_C19H22O5_(1R,2R,5R,8R,9S,10R,12S)-12-Hydroxy-11-methyl-6-methylene-16-oxo-15-oxapentacyclo[9.3.2.1~5,8~.0~1,10~.0~2,8~]heptadec-13-ene-9-carboxylic acid","329.139",32903
"31972","SEEGHKWOBVVBTQ-NFMPGMCNSA-N","MSBNK-RIKEN-PR020146","Gibberellin A7","329",32903
"31976","SEEGHKWOBVVBTQ-NFMPGMCNSA-N","CCMSLIB00000850682","NCGC00380795-01_C19H22O5_(1R,2R,5R,8R,9S,10R,12S)-12-Hydroxy-11-methyl-6-methylene-16-oxo-15-oxapentacyclo[9.3.2.1~5,8~.0~1,10~.0~2,8~]heptadec-13-ene-9-carboxylic acid","375.145",32903
"31981","SEERZIQQUAZTOL-ANMDKAQQSA-N","FiehnHILIC001115","Cerivastatin","458.2345",3558
"31982","SEERZIQQUAZTOL-ANMDKAQQSA-N","FiehnHILIC002636","Cerivastatin","458.236",3558
"31983","SENPVEZBRZQVST-HISDBWNOSA-O","NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)[N+]4=CC=CC(=C4)C(O)=O)[C@@H](O)[C@H]3O)C2=NC=N1","Nicotinamide hypoxanthine dinucleotide sodium salt","664.0931381",18304
"31987","SEOVTRFCIGRIMH-UHFFFAOYSA-N","KO001227","Indole-3-acetate","174",16411
"31988","SEOVTRFCIGRIMH-UHFFFAOYSA-N","EMBL-MCF_spec79775","INDOLE-3-ACETATE","174.05509428199",16411
"31989","SEOVTRFCIGRIMH-UHFFFAOYSA-N","MoNA034425","INDOLEACETIC ACID","174.0560525",16411
"31996","SEOVTRFCIGRIMH-UHFFFAOYSA-N","MoNA001251","3-Indoleacetic acid (IAA)","174.0566",16411
"32032","SETVRSKZJJWOPA-FLDGXQSCSA-N","VF-NPL-QTOF006758","ascochlorin","403.1672",156219
"32035","SETVRSKZJJWOPA-FLDGXQSCSA-N","O=CC1=C(O)C(=C(O)C(Cl)=C1C)CC=C(C=CC2(C)C(C(=O)CCC2C)C)C","NCGC00169202-02!5-chloro-2,4-dihydroxy-6-methyl-3-[(2E,4E)-3-methyl-5-[(1R,2R,6R)-1,2,6-trimethyl-3-oxocyclohexyl]penta-2,4-dienyl]benzaldehyde","403.168",156219
"32036","SETVRSKZJJWOPA-FLDGXQSCSA-N","O=CC1=C(O)C(=C(O)C(Cl)=C1C)CC=C(C=CC2(C)C(C(=O)CCC2C)C)C","ascochlorin","403.265332903181",156219
"32041","SFLMUHDGSQZDOW-FAOXUISGSA-N","OCC=CC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C(OC)=C1","coniferin","341.124176025391",16220
"32047","SFLSHLFXELFNJZ-QMMMGPOBSA-N","FiehnHILIC001402","Norepinephrine","168.0659",18357
"32048","SGEWCQFRYRRZDC-VPRICQMDSA-N","OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=C(O)C=C1","Apigenin 8-C-glucoside","431.0983703",16954
"32050","SGEWCQFRYRRZDC-VPRICQMDSA-N","MSBNK-RIKEN_ReSpect-PS087407","apigenin-8-C-glucoside","431.36",16954
"32055","SGEWCQFRYRRZDC-VPRICQMDSA-N","MSBNK-BS-BS003307","Vitexin","431.0972",16954
"32067","SGEWCQFRYRRZDC-VPRICQMDSA-N","MSBNK-RIKEN_ReSpect-PM000410","Vitexin","431",16954
"32069","SGEWCQFRYRRZDC-VPRICQMDSA-N","MSBNK-BS-BS003309","Vitexin","431.1",16954
"32088","SGEWCQFRYRRZDC-VPRICQMDSA-N","MSBNK-IPB_Halle-PN000127","Vitexin","431.092",16954
"32110","SGMJBNSHAZVGMC-PWNYCUMCSA-N","FiehnHILIC001177","Erythronolactone","117.0182",87625
"32111","SGOIRFVFHAKUTI-ZCFIWIBFSA-N","EQ310556","Tenofovir","286.0711",63625
"32123","SGRYPYWGNKJSDL-UHFFFAOYSA-N","O=C(O)C1=CC=2C(=O)C3=CC(=CC=C3OC2N=C1N)C(C)C","Amlexanox","297.08808048683",31205
"32125","SGTNSNPWRIOYBX-UHFFFAOYSA-N","MoNA035328","VERAPAMIL","453.2758817",77733
"32130","SGUAFYQXFOLMHL-UHFFFAOYSA-N","LU022052","Labetalol","327.1714",167638
"32145","SGXXNSQHWDMGGP-UHFFFAOYSA-N","O=N(=O)C=C(NC)NCCSCC=1N=C(SC1)CN(C)C","Nizatidine","330.10639083183",7601
"32147","SHGAZHPCJJPHSC-UHFFFAOYSA-N","O=C(O)C=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C","Retinoic acid","299.20165368983",26536
"32148","SHGAZHPCJJPHSC-YCNIQYBTSA-N","MoNA038100","RETINOIC ACID","299.2016541",15367
"32153","SHIBSTMRCDJXLN-KCZCNTNESA-N","VF-NPL-QEHF003403","DIGOXIGENIN","389.2333068847656",42098
"32162","SHZGCJCMOBCMKK-DHVFOXMCSA-N","EMBL-MCF_spec43216","6-DEOXY-L-GALACTOSE","163.060175990916",2181
"32164","SHZGCJCMOBCMKK-DHVFOXMCSA-N","MoNA024195","FUCOSE","163.06117",2181
"32165","SHZGCJCMOBCMKK-JFNONXLTSA-N","EMBL-MCF_spec276736","L-RHAMNOSE","163.060119019193",62346
"32166","SHZGCJCMOBCMKK-JFNONXLTSA-N","MoNA024032","RHAMNOSE","163.06117",62346
"32177","SIDINRCMMRKXGQ-UHFFFAOYSA-N","AU595153","Perfluoroundecanoic acid (PFUnDA)","562.9568",83493
"32192","SIKJAQJRHWYJAI-UHFFFAOYSA-N","MoNA035602","INDOLE","116.0505732",16881
"32204","SIOXPEMLGUPBBT-UHFFFAOYSA-N","MoNA033909","PICOLINIC ACID","122.0247524",28747
"32208","SJJCQDRGABAVBB-UHFFFAOYSA-N","MoNA034681","1-HYDROXY-2-NAPHTHOIC ACID","187.0400681",36108
"32210","SJJCQDRGABAVBB-UHFFFAOYSA-N","FiehnHILIC000883","1-Hydroxy-2-naphthoic acid","187.0392",36108
"32220","SJJCQDRGABAVBB-UHFFFAOYSA-N","FiehnHILIC002435","1-Hydroxy-2-naphthoic acid","187.0413",36108
"32222","SJQBHPJLLIJASD-UHFFFAOYSA-N","C1=CC(=C(C=C1N=C(C=2C=C(C=C(C2O)Cl)Cl)O)Cl)Cl","Tetrachlorosalicylanilide","347.91581284783",188648
"32233","SJRXVLUZMMDCNG-KKPQBLLMSA-N","PR100800","Gossypin","479.08259",5525
"32236","SJRXVLUZMMDCNG-KKPQBLLMSA-N","O=C1C(O)=C(OC=2C(OC3OC(CO)C(O)C(O)C3O)=C(O)C=C(O)C12)C=4C=CC(O)=C(O)C4","Gossypin","479.135055541992",5525
"32240","SJWWTRQNNRNTPU-ABBNZJFMSA-N","O=C(OC1CC(O)(C(=C=CC(=CC=CC(=CC=CC=C(C=CC=C(C(=O)CC23OC3(C)CC(O)CC2(C)C)C)C)C)C)C(C)(C)C1)C)C","Fucoxanthin","657.416076660156",5186
"32246","SJWWTRQNNRNTPU-ABBNZJFMSA-N","FiehnHILIC002705","Fucoxanthin","657.4099",5186
"32247","SKIVFJLNDNKQPD-UHFFFAOYSA-N","LU077655","Sulfacetamide","213.0339",63845
"32253","SKZKKFZAGNVIMN-UHFFFAOYSA-N","LU054655","Salicylamide","136.0404",32114
"32263","SKZKKFZAGNVIMN-UHFFFAOYSA-N","EMBL-MCF_spec85543","SALICYLAMIDE","136.039056903704",32114
"32280","SLCKJKWFULXZBD-ZOTFFYTFSA-O","OC[C@H]1O[C@@H](OC2=CC(O)=CC3=C2C=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=[O+]3)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O","pelargonidin-3,5-di-O-glucoside","593.1506452",133365
"32283","SLCKJKWFULXZBD-ZOTFFYTFSA-O","OC[C@H]1O[C@@H](OC2=CC(O)=CC3=C2C=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=[O+]3)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O","Pelargonin; LC-ESI-QTOF; MS2; CE","611.16121",133365
"32290","SLEHROROQDYRAW-KQYNXXCUSA-N","RP031912","N2-Methylguanosine","296.1",19702
"32293","SLKDGVPOSSLUAI-PGUFJCEWSA-N","CCMSLIB00000078677","16:0 PE (1,2-dipalmitoyl-sn-glycero-3-phosphoethanolamine)","690.51",73005
"32295","SLKDGVPOSSLUAI-PGUFJCEWSA-N","CCMSLIB00005720943","(2-aminoethoxy)[2.3-bis(hexadecanoyloxy)propoxy]phosphinic acid","690.506",73005
"32297","SLWWJZMPHJJOPH-PHDIDXHHSA-N","EMBL-MCF_spec33345","3-DEHYDROSHIKIMATE","171.028827836052",30918
"32299","SLWWJZMPHJJOPH-PHDIDXHHSA-N","MoNA034758","3-DEHYDROSHIKIMIC ACID","171.0298974",30918
"32305","SLXKOJJOQWFEFD-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO000107","6-Aminohexanoate","130",16586
"32325","SLYDIPAXCVVRNY-UOWMTANKSA-N","O=C(C=1C=CC=CC1)C2(N=C(O)C3(OC(=C(C3=O)C)C(O)C(O)C=CCC)C2O)OC","NCGC00380089-01_C22H25NO8_1-Oxa-7-azaspiro[4.4]non-2-ene-4,6-dione, 8-benzoyl-2-[(1S,2S,3Z)-1,2-dihydroxy-3-hexen-1-yl]-9-hydroxy-8-methoxy-3-methyl-, (5S,8S,9R)-","430.151",64535
"32327","SMEROWZSTRWXGI-HVATVPOCSA-N","MSBNK-LCSB-LU130853","Lithocholic acid","375.2905",16325
"32330","SMEROWZSTRWXGI-HVATVPOCSA-N","VF-NPL-LTQ007472","Lithocholic Acid","375.34011016845704",16325
"32349","SMEROWZSTRWXGI-WFVDQZAMSA-N","MSBNK-Nihon_Univ-NU000109","3beta-Hydroxy-5beta-cholan-24-oic acid","375.29",81253
"32355","SMNDYUVBFMFKNZ-UHFFFAOYSA-N","KO000773","2-Furoate","111",30845
"32358","SMNDYUVBFMFKNZ-UHFFFAOYSA-N","MoNA017943","2-Furoic acid; LC-tDDA; CE20","111.008766174316",30845
"32359","SMNDYUVBFMFKNZ-UHFFFAOYSA-N","FiehnHILIC000919","2-Furoic acid","111.0077",30845
"32366","SMNDYUVBFMFKNZ-UHFFFAOYSA-N","FiehnHILIC002470","2-Furoic acid","111.0096",30845
"32376","SMQUZDBALVYZAC-UHFFFAOYSA-N","FiehnHILIC002473","2-Hydroxybenzaldehyde","121.0301",16008
"32377","SMQUZDBALVYZAC-UHFFFAOYSA-N","FiehnHILIC000922","2-Hydroxybenzaldehyde","121.0284",16008
"32380","SMYMJHWAQXWPDB-UHFFFAOYSA-N","KO001970","2,4,5-Trichlorophenoxyacetate","253",27903
"32382","SMYMJHWAQXWPDB-UHFFFAOYSA-N","MSBNK-LCSB-LU032552","2,4,5-Trichlorophenoxyacetic acid","252.9232",27903
"32402","SNDPXSYFESPGGJ-BYPYZUCNSA-N","MoNA033917","NORVALINE","116.0717026",58441
"32406","SNDPXSYFESPGGJ-BYPYZUCNSA-N","MSBNK-RIKEN-PR100584","L-Norvaline","116.07117",58441
"32408","SNDPXSYFESPGGJ-BYPYZUCNSA-N","EMBL-MCF_spec41334","L-NORVALINE","116.070386450668",58441
"32410","SNDPXSYFESPGGJ-BYPYZUCNSA-N","MSBNK-Keio_Univ-KO001508","Norvaline","116",58441
"32434","SNDPXSYFESPGGJ-SCSAIBSYSA-N","MoNA024175","NORVALINE","116.07168",28804
"32435","SNDPXSYFESPGGJ-UHFFFAOYSA-N","CCMSLIB00000578191","L-NORVALINE","116.071",19475
"32438","SNEIUMQYRCDYCH-LURJTMIESA-N","MoNA017721","N-Acetyl-arginine; LC-tDDA; CE10","215.114959716797",40521
"32442","SNGREZUHAYWORS-UHFFFAOYSA-N","FFF00343","nPFOA","413",35549
