"","inchikey","id","name","precursormz","CHEBI_ID"
"145924","VGEREEWJJVICBM-UHFFFAOYSA-N","OC1=CC=C(CCC(=O)C2=C(O)C=C(O)C=C2O)C=C1","Phloretin; LC-ESI-ITTOF; MS2; [M+H]+","273.076847",17276
"145928","VGEREEWJJVICBM-UHFFFAOYSA-N","FiehnHILIC002251","Phloretin","275.0933",17276
"145969","VGGSULWDCMWZPO-ODEMIOGVSA-N","O=C1C=C(OC=2C=C(OC)C(=C(O)C12)C3OC(CO)C(O)C(O)C3OC4OC(CO)C(O)C(O)C4O)C=5C=CC(O)=CC5","Spinosin","631.16",81360
"145975","VGGSULWDCMWZPO-ODEMIOGVSA-N","O=C1C=C(OC=2C=C(OC)C(=C(O)C12)C3OC(CO)C(O)C(O)C3OC4OC(CO)C(O)C(O)C4O)C=5C=CC(O)=CC5","Spinosin","609.18",81360
"146060","VGKDLMBJGBXTGI-SJCJKPOMSA-N","AU150005","Sertraline","306.0811",9123
"146085","VGONTNSXDCQUGY-RRKCRQDMSA-N","OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CN=C2O","2'-Deoxyinosine","253.0931314",28997
"146095","VGPIBGGRCVEHQZ-UHFFFAOYSA-N","OC(C(OC=1C=CC(=CC1)C=2C=CC=CC2)N3N=CN=C3)C(C)(C)C","Pesticide6_Bitertanol_C20H23N3O2_1-(4-Biphenylyloxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)-2-butanol","338.186",83851
"146100","VGPYEHKOIGNJKV-UHFFFAOYSA-N","COC(O)=NS(=O)(=O)C1=CC=C(N)C=C1","Asulam; LC-ESI-ITFT; MS2; CE","231.043404",81696
"146144","VGYFMXBACGZSIL-MCBHFWOFSA-N","FiehnHILIC000701","Pitavastatin","422.1758",32020
"146146","VGZSUPCWNCWDAN-UHFFFAOYSA-N","LU089403","Acetohexamide","325.1217",28052
"146158","VHBFFQKBGNRLFZ-UHFFFAOYSA-N","LU082403","Flavone","223.0754",42491
"146166","VHBFFQKBGNRLFZ-UHFFFAOYSA-N","O=C1C=C(OC=2C=CC=CC12)C=3C=CC=CC3","flavone","245.05729675293",42491
"146194","VHBFFQKBGNRLFZ-UHFFFAOYSA-N","CCMSLIB00005722670","NCGC00090962-07!2-phenylchromen-4-one [IIN-based: Match]","223.076",42491
"146229","VHCNQEUWZYOAEV-UHFFFAOYSA-N","MSBNK-Eawag-EA005814","Metamitron","203.0927",6791
"146308","VHFVKMTVMIZMIK-UHFFFAOYSA-N","EA281805","1-(3-Chlorophenyl)piperazine","197.084",10588
"146363","VHGCDTVCOLNTBX-QGZVFWFLSA-N","FiehnHILIC001777","Atomexetine","256.1708",127342
"146364","VHGCDTVCOLNTBX-QGZVFWFLSA-N","EA284607","Atomoxetine","256.1696",127342
"146382","VHGCDTVCOLNTBX-QGZVFWFLSA-N","FiehnHILIC000204","Atomexetine","256.1692",127342
"146412","VHLKTXFWDRXILV-UHFFFAOYSA-N","CCMSLIB00001058270","Pesticide3_Bifenazate_C17H20N2O3_1-Methylethyl 2-(4-methoxybiphenyl-3-yl)hydrazinecarboxylate","323.136",38660
"146416","VHLKTXFWDRXILV-UHFFFAOYSA-N","CCMSLIB00001058968","Pesticide3_Bifenazate_C17H20N2O3_1-Methylethyl 2-(4-methoxybiphenyl-3-yl)hydrazinecarboxylate","301.154",38660
"146424","VHNLJRRECIZZPX-UHFFFAOYSA-N","CCMSLIB00005719961","b-Orcinolcarboxylic acid","183.066",146309
"146425","VHOGYURTWQBHIL-UHFFFAOYSA-N","CCMSLIB00000078065","Leflunomide","271.069",6402
"146427","VHRGRCVQAFMJIZ-UHFFFAOYSA-N","KO002543","1,5-Diaminopentane","103",18127
"146429","VHRGRCVQAFMJIZ-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS004402","1,5-Diaminopentane","103.15",18127
"146431","VHRGRCVQAFMJIZ-UHFFFAOYSA-N","MoNA036205","CADAVERINE","103.1229745",18127
"146442","VHRGRCVQAFMJIZ-UHFFFAOYSA-N","MoNA002142","CADAVERINE","103.123710632324",18127
"146471","VHRSUDSXCMQTMA-PJHHCJLFSA-N","LU090406","Methylprednisolone","375.2166",6888
"146475","VHRSUDSXCMQTMA-PJHHCJLFSA-N","AU107630","Methylprednisolone","397.1985",6888
"146483","VHRSUDSXCMQTMA-PJHHCJLFSA-N","CCMSLIB00000085960","MLS001148159-01!METHYLPREDNISOLONE","375.213",6888
"146493","VHRSUDSXCMQTMA-PJHHCJLFSA-N","CCMSLIB00000077143","METHYLPREDNISOLONE","375.219",6888
"146550","VHRSUDSXCMQTMA-PJHHCJLFSA-N","PM005503","Methylprednisolone","375",6888
"146570","VHVPQPYKVGDNFY-ZPGVKDDISA-N","CCMSLIB00000078481","Itraconazole (Sporanox)","705.247",6076
"146571","VHVPQPYKVGDNFY-ZPGVKDDISA-N","O=C1N(N=CN1C2=CC=C(C=C2)N3CCN(C4=CC=C(OCC5OC(OC5)(C6=CC=C(Cl)C=C6Cl)CN7N=CN=C7)C=C4)CC3)C(C)CC","Itraconazole (Sporanox)","353.127",6076
"146574","VHXNKPBCCMUMSW-FQEVSTJZSA-N","CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC=C4N(=O)=O)N=C13)C2=O","9-Nitro-20(S)-camptothecin","394.1033617",90225
"146576","VHXNKPBCCMUMSW-FQEVSTJZSA-N","O=C1OCC=2C(=O)N3C(=CC2C1(O)CC)C=4N=C5C=CC=C(C5=CC4C3)[N+](=O)[O-]","Rubitecan","416.08",90225
"146581","VHXNKPBCCMUMSW-FQEVSTJZSA-N","O=C1OCC=2C(=O)N3C(=CC2C1(O)CC)C=4N=C5C=CC=C(C5=CC4C3)[N+](=O)[O-]","Rubitecan","394.1",90225
"146628","VHYCDWMUTMEGQY-UHFFFAOYSA-N","MSBNK-Eawag-EQ301304","Bisoprolol","326.2326",3127
"146635","VHYCDWMUTMEGQY-UHFFFAOYSA-N","FiehnHILIC001802","Bisoprolol","326.2337",3127
"146646","VHYCDWMUTMEGQY-UHFFFAOYSA-N","FiehnHILIC000228","Bisoprolol","326.2323",3127
"146668","VIDRYROWYFWGSY-UHFFFAOYSA-N","Cl.O=S(=O)(NC1=CC=C(C=C1)C(O)CNC(C)C)C","Sotalol (Betapace)","273.127",9207
"146670","VIHYIVKEECZGOU-UHFFFAOYSA-N","FiehnHILIC001598","1-Acetylimidazole","111.0551",16984
"146673","VIHYIVKEECZGOU-UHFFFAOYSA-N","FiehnHILIC000010","1-Acetylimidazole","111.0556",16984
"146674","VIKNJXKGJWUCNN-XGXHKTLJSA-N","MSBNK-UFZ-UF415001","Norethisterone / norethindrone","299.2006",7627
"146676","VIKNJXKGJWUCNN-XGXHKTLJSA-N","CCMSLIB00000077037","19-Norethindrone","299.202",7627
"146680","VIKNJXKGJWUCNN-XGXHKTLJSA-N","O=C1C=C2CCC3C(CCC4(C)C3CCC4(O)C#C)C2CC1","MLS001163874-01!19-Norethindrone68-22-4","299.199",7627
"146709","VILCJCGEZXAXTO-UHFFFAOYSA-N","KO004108","Trientine","147",39501
"146721","VJECBOKJABCYMF-UHFFFAOYSA-N","CCMSLIB00000078096","Doxazosin mesylate","452.193",4709
"146723","VJEMOEYSQDKAQF-JDRYWMLESA-N","OCC1OC(OCC2OC(OC3CCC4(C)C5C=CC67OCC8(CCC(C)(C)CC68)C(O)CC7(C)C5(C)CCC4C3(C)C)C(O)C(O)C2OC9OC(C)C(O)C(O)C9O)C(O)C(O)C1O","Saikosaponin C","927.53",189704
"146729","VJEMOEYSQDKAQF-JDRYWMLESA-N","OCC1OC(OCC2OC(OC3CCC4(C)C5C=CC67OCC8(CCC(C)(C)CC68)C(O)CC7(C)C5(C)CCC4C3(C)C)C(O)C(O)C2OC9OC(C)C(O)C(O)C9O)C(O)C(O)C1O","Saikosaponin C","949.51",189704
"146773","VJJPUSNTGOMMGY-MRVIYFEKSA-N","O=C1OCC2C(OC3OC4COC(OC4C(O)C3O)C)C5=CC=6OCOC6C=C5C(C7=CC(OC)=C(O)C(OC)=C7)C12","Etoposide","611.174",4911
"146774","VJJPUSNTGOMMGY-MRVIYFEKSA-N","MSBNK-RIKEN-PR303926","Etoposide","589.1915675",4911
"146790","VJJPUSNTGOMMGY-MRVIYFEKSA-N","O=C1OCC2C(OC3OC4COC(OC4C(O)C3O)C)C5=CC=6OCOC6C=C5C(C7=CC(OC)=C(O)C(OC)=C7)C12","Etoposide","611.17",4911
"146793","VJJPUSNTGOMMGY-MRVIYFEKSA-N","O=C1OCC2C(OC3OC4COC(OC4C(O)C3O)C)C5=CC=6OCOC6C=C5C(C7=CC(OC)=C(O)C(OC)=C7)C12","Etoposide","589.19",4911
"146801","VJJPUSNTGOMMGY-MRVIYFEKSA-N","FiehnHILIC001927","Etoposide","589.1884",4911
"146834","VJJPUSNTGOMMGY-MRVIYFEKSA-N","FiehnHILIC000344","Etoposide","589.191",4911
"146879","VJJPUSNTGOMMGY-MRVIYFEKSA-N","VF-NPL-QTOF007646","ETOPOSIDE","606.2151",4911
"146901","VJJZJBUCDWKPLC-UHFFFAOYSA-N","O=C1C(OC)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=CC3","Isokaempferide","323.05",1579
"146902","VJJZJBUCDWKPLC-UHFFFAOYSA-N","O=C1C(OC)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=CC3","Isokaempferide","301.07",1579
"146925","VJJZJBUCDWKPLC-UHFFFAOYSA-N","O=C1C(OC)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=CC3","isokaempferide","301.0707",1579
"146928","VJJZJBUCDWKPLC-UHFFFAOYSA-N","O=C1C(OC)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=CC3","isokaempferide","301.093170166016",1579
"147012","VJQAFLAZRVKAKM-VZLIPTOUSA-N","CCMSLIB00004679297","Lactucin","277.108",6358
"147013","VJYFKVYYMZPMAB-UHFFFAOYSA-N","MSBNK-Eawag-EQ365107","Ethoprop","243.0637",38665
"147034","VKHAHZOOUSRJNA-GCNJZUOMSA-N","LU099703","Mifepristone","430.2741",50692
"147047","VKHAHZOOUSRJNA-GCNJZUOMSA-N","FiehnHILIC000531","Mifepristone","430.2733",50692
"147049","VKOBVWXKNCXXDE-UHFFFAOYSA-N","O=C(O)CCCCCCCCCCCCCCCCCCC","icosanoic acid","335.29",28822
"147051","VKOBVWXKNCXXDE-UHFFFAOYSA-N","O=C(O)CCCCCCCCCCCCCCCCCCC","icosanoic acid","313.31",28822
"147058","VKOBVWXKNCXXDE-UHFFFAOYSA-N","O=C(O)CCCCCCCCCCCCCCCCCCC","arachidic acid","335.791440217391",28822
"147065","VKOBVWXKNCXXDE-UHFFFAOYSA-N","O=C(O)CCCCCCCCCCCCCCCCCCC","arachidic acid","335.2919921875",28822
"147145","VKYKSIONXSXAKP-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO003166","Hexamethylene tetramine","141",6824
"147147","VKYKSIONXSXAKP-UHFFFAOYSA-N","MSBNK-Eawag-EQ374608","Methenamine","141.1135",6824
"147168","VLCYCQAOQCDTCN-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO003155","Eflornithine","183",41948
"147169","VLCYCQAOQCDTCN-UHFFFAOYSA-N","CCMSLIB00004722023","MMV001625","183.094",41948
"147180","VLEUZFDZJKSGMX-ONEGZZNKSA-N","COC1=CC(\C=C\C2=CC=C(O)C=C2)=CC(OC)=C1","trans-pterostilbene","257.1172208",8630
"147190","VLEUZFDZJKSGMX-ONEGZZNKSA-N","OC1=CC=C(C=C1)C=CC=2C=C(OC)C=C(OC)C2","Pterostilbene","257.11",8630
"147200","VLEUZFDZJKSGMX-ONEGZZNKSA-N","OC1=CC=C(C=C1)C=CC=2C=C(OC)C=C(OC)C2","Pterostilbene","279.1",8630
"147232","VLEUZFDZJKSGMX-ONEGZZNKSA-N","FiehnHILIC002281","Pterostilbene","257.1162",8630
"147237","VLFJWLVMFJQJEU-HWOCEHATSA-N","O=C1OC(O)C2C1=CCC3C4(C)CCC5C(C)(C)CCCC5(C)C4CC(OC(=O)C)C23C","Scalarin","385.276",59361
"147239","VLFJWLVMFJQJEU-HWOCEHATSA-N","CCMSLIB00000424988","Scalarin","367.266",59361
"147240","VLFJWLVMFJQJEU-HWOCEHATSA-N","CCMSLIB00000424985","Scalarin","445.299",59361
"147243","VLGATXOTCNBWIT-UHFFFAOYSA-N","O=C(OC)C=1C(O)=C2C=CC=CC2=C3OC(C=CC31)(C)C","mollugin","307.1",141063
"147246","VLGATXOTCNBWIT-UHFFFAOYSA-N","O=C(OC)C=1C(O)=C2C=CC=CC2=C3OC(C=CC31)(C)C","mollugin","285.11",141063
"147330","VLPFTAMPNXLGLX-UHFFFAOYSA-N","EMBL-MCF_spec318627","Tricaprylin (C8:0)","488.395447214686",76978
"147331","VLPFTAMPNXLGLX-UHFFFAOYSA-N","EMBL-MCF_spec315693","Tricaprylin (C8:0)","493.351150934143",76978
"147333","VLPFTAMPNXLGLX-UHFFFAOYSA-N","EMBL-MCF_spec318670","Tricaprylin (C8:0)","488.395933218044",76978
"147334","VLPFTAMPNXLGLX-UHFFFAOYSA-N","O=C(OCC(OC(=O)CCCCCCC)COC(=O)CCCCCCC)CCCCCCC","Glyceryl trioctanoate","488.4",76978
"147335","VLPFTAMPNXLGLX-UHFFFAOYSA-N","EMBL-MCF_spec318628","Tricaprylin (C8:0)","493.350350439843",76978
"147336","VLPFTAMPNXLGLX-UHFFFAOYSA-N","EMBL-MCF_spec315688","Tricaprylin (C8:0)","509.325459388567",76978
"147349","VLPIATFUUWWMKC-UHFFFAOYSA-N","EQ301003","Mexiletine","180.1383",6916
"147378","VLSMHEGGTFMBBZ-OOZYFLPDSA-N","RIKENPlaSMA000709","Kainic acid","214.1073844",31746
"147381","VLSMHEGGTFMBBZ-OOZYFLPDSA-N","O=C(O)CC1C(NCC1C(=C)C)C(=O)O","Kainic Acid","214.1077",31746
"147386","VLSMHEGGTFMBBZ-OOZYFLPDSA-N","VF-NPL-QEHF026999","Kainic Acid","252.063262939453",31746
"147391","VLSMHEGGTFMBBZ-OOZYFLPDSA-N","O=C(O)CC1C(NCC1C(=C)C)C(=O)O","Kainic Acid","236.089324951172",31746
"147395","VLSMHEGGTFMBBZ-OOZYFLPDSA-N","VF-NPL-QEHF027003","Kainic Acid","231.133926391602",31746
"147444","VLYWMPOKSSWJAL-UHFFFAOYSA-N","AU101504","Sulfamethoxypyridazine","281.0703",102516
"147454","VMJKUPWQKZFFCX-UHFFFAOYSA-N","CCMSLIB00003060624","Coumarin-314","314.139",51940
"147455","VMPHSYLJUKZBJJ-UHFFFAOYSA-N","O=C(OCC(OC(=O)CCCCCCCCCCC)COC(=O)CCCCCCCCCCC)CCCCCCCCCCC","Glyceryl tridodecanoate","656.6",77389
"147456","VMPHSYLJUKZBJJ-UHFFFAOYSA-N","EMBL-MCF_spec316221","Glyceryl tridodecanoate","677.513119392787",77389
"147457","VMPHSYLJUKZBJJ-UHFFFAOYSA-N","EMBL-MCF_spec316203","Glyceryl tridodecanoate","677.513536782937",77389
"147461","VMSLCPKYRPDHLN-OAQYLSRUSA-N","PM009709","Humulone/Adhumulone","363",5769
"147464","VMUXSMXIQBNMGZ-UHFFFAOYSA-N","FIO00507","3,4-Dihydrocoumarin","149.059705496",16151
"147472","VMWNQDUVQKEIOC-CYBMUJFWSA-N","PB005947","Apomorphine","268.133204784",48538
"147475","VMWNQDUVQKEIOC-CYBMUJFWSA-N","MSBNK-Univ_Connecticut-CO000070","Apomorphine","268.13387",48538
"147517","VMXUWOKSQNHOCA-UKTHLTGXSA-N","UF412101","Ranitidine","315.1485",8776
"147518","VMXUWOKSQNHOCA-UKTHLTGXSA-N","MSBNK-Keio_Univ-KO003964","Ranitidine","315",8776
"147519","VMXUWOKSQNHOCA-UKTHLTGXSA-N","CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/N(=O)=O","Ranitidine; LC-ESI-ITFT; MS2; CE","315.148538",8776
"147546","VMXUWOKSQNHOCA-UKTHLTGXSA-N","MSBNK-Keio_Univ-KO009229","Ranitidine","315/176/130",8776
"147610","VNFPBHJOKIVQEB-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU268901","Clotrimazole","345.1153",3764
"147639","VNKBTWQZTQIWDV-UHFFFAOYSA-N","MSBNK-Waters-WA000002","Azamethiphos","325.03",38578
"147647","VNONINPVFQTJOC-ZGXDEBHDSA-N","OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(O)C1OC9OC(C)C(O)C(O)C9O","Dioscin","891.47",74023
"147649","VNONINPVFQTJOC-ZGXDEBHDSA-N","OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(O)C1OC9OC(C)C(O)C(O)C9O","Dioscin","869.49",74023
"147703","VNONINPVFQTJOC-ZGXDEBHDSA-N","FIO00891","Dioscin","869.489312224",74023
"148019","VNQURRWYKFZKJZ-UHFFFAOYSA-N","MSBNK-Eawag-EQ340305","5-Hydroxy Diclofenac","312.0189",59612
"148040","VODZWWMEJITOND-NXCSZAMKSA-N","EMBL-MCF_spec324188","Ceramide (d18:1/18:0)","583.578753609731",72961
"148041","VODZWWMEJITOND-NXCSZAMKSA-N","EMBL-MCF_spec324333","Ceramide (d18:1/18:0)","566.55219744994",72961
"148043","VODZWWMEJITOND-NXCSZAMKSA-N","EMBL-MCF_spec324362","Ceramide (d18:1/18:0)","588.534016940269",72961
"148044","VODZWWMEJITOND-NXCSZAMKSA-N","EMBL-MCF_spec324327","Ceramide (d18:1/18:0)","588.533491615464",72961
"148045","VODZWWMEJITOND-NXCSZAMKSA-N","EMBL-MCF_spec324319","Ceramide (d18:1/18:0)","566.553161527187",72961
"148050","VOVIALXJUBGFJZ-KWVAZRHASA-N","LU116905","Budesonide","431.2428",3207
"148051","VOVIALXJUBGFJZ-KWVAZRHASA-N","CCMSLIB00000085430","MLS001077323-01!51333-22-3","431.246",3207
"148052","VOVIALXJUBGFJZ-KWVAZRHASA-N","CCMSLIB00000077100","51333-22-3","431.245",3207
"148074","VOXXWSYKYCBWHO-MRVPVSSYSA-N","MoNA032948","3-PHENYLLACTIC ACID","167.0702702",32978
"148087","VOXXWSYKYCBWHO-UHFFFAOYSA-N","VF-NPL-QEHF018700","3-phenyllactic acid","189.052215576172",25998
"148088","VOXXWSYKYCBWHO-UHFFFAOYSA-N","VF-NPL-QEHF018705","3-phenyllactic acid","205.026153564453",25998
"148091","VOXXWSYKYCBWHO-UHFFFAOYSA-N","VF-NPL-QEHF018695","3-phenyllactic acid","167.070266723633",25998
"148094","VOXXWSYKYCBWHO-UHFFFAOYSA-N","VF-NPL-QEHF018707","3-phenyllactic acid","184.096817016602",25998
"148114","VOXZDWNPVJITMN-SFFUCWETSA-N","AU281706","17-alpha-Estradiol","273.1849",17160
"148129","VOXZDWNPVJITMN-ZBRFXRBCSA-N","OC1=CC=C2C(=C1)CCC3C2CCC4(C)C(O)CCC34","d-estradiol","273.19",16469
"148130","VOXZDWNPVJITMN-ZBRFXRBCSA-N","OC1=CC=C2C(=C1)CCC3C2CCC4(C)C(O)CCC34","d-estradiol","295.17",16469
"148131","VOXZDWNPVJITMN-ZBRFXRBCSA-N","AU279704","17-beta-Estradiol","273.1849",16469
"148257","VOZIAWLUULBIPN-LRBNAKOISA-N","WA000155","Milbemycin A4","525.3",39229
"148267","VOZRXNHHFUQHIL-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU503701","Glycidyl methacrylate","143.0703",132844
"148274","VPNGEIHDPSLNMU-MERQFXBCSA-N","CCMSLIB00000078430","Dexmedetomidine HCl (Precedex)","201.139",31472
"148276","VPNGEIHDPSLNMU-UHFFFAOYSA-N","Cl.N1=CNC=C1C(C=2C=CC=C(C2C)C)C","Medetomidine HCl","201.139",48556
"148279","VPRAQYXPZIFIOH-UHFFFAOYSA-N","EQ293204","Imiprothrin","319.1652",39389
"148291","VPSRQEHTHIMDQM-FKLPMGAJSA-N","Cl.O=C(O)CN1C(=O)C(NC(C(=O)OCC)CCC=2C=CC=CC2)CCC=3C=CC=CC31","Benazepril hydrochloride","425.207",3012
"148295","VPUNMTHWNSJUOG-BAOINKAISA-N","FIO00217","Neriifolin","535.326544432",7522
"148309","VPWNQTHUCYMVMZ-UHFFFAOYSA-N","MSBNK-LCSB-LU055101","4,4'-Sulfonyldiphenol","251.0373",34372
"148348","VQAYFKKCNSOZKM-IOSLPCCCSA-N","RP030702","N6-Methyladenosine","282.1197",21891
"148354","VQAYFKKCNSOZKM-IOSLPCCCSA-N","FiehnHILIC000141","6-Methyladenosine","282.1194",21891
"148357","VQHSOMBJVWLPSR-JVCRWLNRSA-N","FiehnHILIC000470","Lactitol","345.1388",75323
"148361","VQHSOMBJVWLPSR-WUJBLJFYSA-N","MoNA033249","MALTITOL","345.1391376",68428
"148374","VQMSRUREDGBWKT-UHFFFAOYSA-N","EMBL-MCF_spec150207","4-QUINOLINECARBOXYLIC ACID","174.055150680548",18311
"148377","VQMSRUREDGBWKT-UHFFFAOYSA-N","FiehnHILIC001693","4-Quinolinecarboxylic acid","174.0557",18311
"148387","VRBKIVRKKCLPHA-UHFFFAOYSA-N","O=C1N(N=C(N1CCOC=2C=CC=CC2)CC)CCCN3CCN(C=4C=CC=C(Cl)C4)CC3","Nefazodone","470.23172945217",7494
"148389","VRBKIVRKKCLPHA-UHFFFAOYSA-N","FiehnHILIC002173","Nefazodone","470.2332",7494
"148390","VRBKIVRKKCLPHA-UHFFFAOYSA-N","FiehnHILIC000604","Nefazodone","470.2315",7494
"148391","VRCBYTZZZFFKEN-RBZNUJCTSA-N","PM008225","Biochanin A 7-O-beta-d-glucoside-6''-O-malonate","533.4484",28556
"148392","VREFGVBLTWBCJP-UHFFFAOYSA-N","FiehnHILIC001754","Alprazolam","309.0905",2611
"148395","VREFGVBLTWBCJP-UHFFFAOYSA-N","ClC=1C=CC2=C(C1)C(=NCC3=NN=C(N32)C)C=4C=CC=CC4","Alprazolam","309.09015055217",2611
"148403","VRQVVMDWGGWHTJ-CQSZACIVSA-N","MSBNK-Keio_Univ-KO003492","Methotrimeprazine","329",6838
"148426","VRSRXLJTYQVOHC-YEJXKQKISA-N","FiehnHILIC000279","Corydaline","370.201",14027
"148438","VRSRXLJTYQVOHC-YEJXKQKISA-N","FiehnHILIC001852","Corydaline","370.2016",14027
"148439","VRSRXLJTYQVOHC-YEJXKQKISA-N","O(C1=CC=C2C(=C1OC)CN3CCC4=CC(OC)=C(OC)C=C4C3C2C)C","Corydaline","370.164604187012",14027
"148476","VRYSUGWFYFXWLB-UHFFFAOYSA-N","PR310894","8-methanesulfinyloctanenitrile","188.1106",91154
"148479","VSDWHZGJGWMIRN-UHFFFAOYSA-N","O=C(C=1C(O)=CC(O)=CC1O)CC(C)C","NCGC00385687-01!3-methyl-1-(2,4,6-trihydroxyphenyl)butan-1-one","211.096",15951
"148481","VSJKWCGYPAHWDS-FQEVSTJZSA-N","O=C1OCC=2C(=O)N3C(=CC2C1(O)CC)C=4N=C5C=CC=CC5=CC4C3","Camptothecin","349.12",27656
"148483","VSJKWCGYPAHWDS-FQEVSTJZSA-N","O=C1OCC=2C(=O)N3C(=CC2C1(O)CC)C=4N=C5C=CC=CC5=CC4C3","Camptothecin","349.118",27656
"148484","VSJKWCGYPAHWDS-FQEVSTJZSA-N","O=C1OCC=2C(=O)N3C(=CC2C1(O)CC)C=4N=C5C=CC=CC5=CC4C3","Camptothecin","349.11",27656
"148485","VSJKWCGYPAHWDS-FQEVSTJZSA-N","O=C1OCC=2C(=O)N3C(=CC2C1(O)CC)C=4N=C5C=CC=CC5=CC4C3","Camptothecin","371.1",27656
"148487","VSJKWCGYPAHWDS-FQEVSTJZSA-N","CCMSLIB00000005872","Camptothecin","349.119",27656
"148494","VSJKWCGYPAHWDS-FQEVSTJZSA-N","CCMSLIB00000005876","Camptothecin","719.214",27656
"148502","VSJKWCGYPAHWDS-FQEVSTJZSA-N","O=C1OCC=2C(=O)N3C(=CC2C1(O)CC)C=4N=C5C=CC=CC5=CC4C3","Camptothecin","0",27656
"148504","VSJKWCGYPAHWDS-FQEVSTJZSA-N","CCMSLIB00000005877","Camptothecin","697.232",27656
"148551","VSNFQQXVMPSASB-SNVBAGLBSA-N","MoNA018349","Valeryl-carnitine; AIF; CE0; MS2Dec","246.169982910156",85095
"148557","VSNHCAURESNICA-UHFFFAOYSA-N","KO003158","Hydroxyurea","77",44423
"148565","VSOOBQALJVLTBH-UHFFFAOYSA-N","MSBNK-Eawag-EA012613","2-Aminosulfonyl-benzoic acid methyl ester","216.0325",83512
"148567","VSOOBQALJVLTBH-UHFFFAOYSA-N","COC(=O)C1=CC=CC=C1S(N)(=O)=O","2-Aminosulfonyl-benzoic acid methyl ester; LC-ESI-ITFT; MS2; CE","216.032505",83512
"148607","VSUOKLTVXQRUSG-ZFORQUDYSA-N","O=C(O)C1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C=4C=CC(O)=C(O)C4)C(O)C(O)C1O","Luteolin 7-glucuronide","463.08",18128
"148608","VSUOKLTVXQRUSG-ZFORQUDYSA-N","O=C(O)C1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C=4C=CC(O)=C(O)C4)C(O)C(O)C1O","Luteolin 7-glucuronide","485.07",18128
"148619","VSUOKLTVXQRUSG-ZFORQUDYSA-N","O=C(O)C1OC(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C=4C=CC(O)=C(O)C4)C(O)C(O)C1O","NCGC00385624-01!(2S,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid","480.114",18128
"148639","VSUOKLTVXQRUSG-ZFORQUDYSA-N","VF-NPL-QEHF013326","(2S,3S,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid","463.087097167969",18128
"148740","VSZGPKBBMSAYNT-RRFJBIMHSA-N","EA065809","Oseltamivir","313.2122",7798
"148742","VSZGPKBBMSAYNT-RRFJBIMHSA-N","FFF00284","Oseltamivir","313.3",7798
"148810","VTCDZPUMZAZMSB-UHFFFAOYSA-N","MoNA041239","Antiarol","185.0808",2760
"148811","VTMFDSJJVNQXLT-KSQYBWRXSA-N","O=C(OC1C(O)CC(O)(C(=O)O)CC1O)C=CC2=CC=C(O)C(OC)=C2","NCGC00380877-01_C17H20O9_Cyclohexanecarboxylic acid, 1,3,5-trihydroxy-4-[[(2E)-3-(4-hydroxy-3-methoxyphenyl)-1-oxo-2-propen-1-yl]oxy]-, (1alpha,3alpha,4alpha,5beta)-","391.1",18013
"148812","VTMFDSJJVNQXLT-KSQYBWRXSA-N","O=C(OC1C(O)CC(O)(C(=O)O)CC1O)C=CC2=CC=C(O)C(OC)=C2","NCGC00380877-01_C17H20O9_Cyclohexanecarboxylic acid, 1,3,5-trihydroxy-4-[[(2E)-3-(4-hydroxy-3-methoxyphenyl)-1-oxo-2-propen-1-yl]oxy]-, (1alpha,3alpha,4alpha,5beta)-","369.118",18013
"148815","VTNQPKFIQCLBDU-UHFFFAOYSA-N","CCOCN(C(=O)CCl)C1=C(C)C=CC=C1CC","Acetochlor; LC-ESI-ITFT; MS2; CE","270.125533",2394
