"","inchikey","id","name","precursormz","mass","hmdb","dsstox","t3db","foodb","refmet","chebi"
"48901","VVZWHOMBDMMRSC-NTKSAMNMSA-N","MSBNK-RIKEN_ReSpect-PM000330","Isorhamnetin-3-O-glucuronide","491",492.090390726,"HMDB0240536",NA,NA,NA,NA,NA
"48902","VVZWHOMBDMMRSC-NTKSAMNMSA-N","PM007426","Isorhamnetin 3-O-glucuronide","481",492.090390726,"HMDB0240536",NA,NA,NA,NA,NA
"48904","VVZWHOMBDMMRSC-NTKSAMNMSA-N","PM011350","Isorhamnetin glucuronide","492.0904",492.090390726,"HMDB0240536",NA,NA,NA,NA,NA
"48905","VVZWHOMBDMMRSC-UHFFFAOYSA-N","CCMSLIB00000846822","NCGC00385981-01!6-[5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid","491.083",492.090390726,NA,NA,NA,"FDB016876",NA,NA
"48907","VWGAYSCWLXQJBQ-UHFFFAOYSA-N","EQ348757","Iodosulfuron-methyl","505.9637",NA,NA,"DTXSID1043968",NA,NA,NA,NA
"48925","VWGKEVWFBOUAND-UHFFFAOYSA-N","C=1C=C(C=CC1O)SC2=CC=C(C=C2)O","4,4`-Thiodiphenol","217.03287428383",NA,NA,"DTXSID9047960",NA,NA,NA,38957
"48928","VWHGTYCRDRBSFI-ZETCQYMHSA-N","RP016412","Leu-Gly-Gly","244.1303",245.137557,NA,NA,NA,NA,"Leu-Gly-Gly",74538
"48934","VWKBHQGCNGULAZ-UHFFFAOYSA-N","PR308934","Soyasapogenol B base + O-HexA-Pen-dHex, O-C6H7O3","1037.5326",1038.539945064,"HMDB0302655",NA,NA,"FDB005635",NA,NA
"48936","VWQASRWQZBVNEI-UHFFFAOYSA-N","PR309051","Dihydrobenzoic acid pentose","285.0602",286.068867424,"HMDB0041272",NA,NA,"FDB021184",NA,NA
"48940","VWVSBHGCDBMOOT-IIEHVVJPSA-N","FiehnHILIC002661","Desoximetasone","375.1931",376.204987621,"HMDB0014687","DTXSID3045647",NA,NA,NA,691037
"48941","VWWQXMAJTJZDQX-UYBVJOGSSA-N","KNA00615","FAD","785.15",785.157134455,"HMDB0001248","DTXSID4048307",NA,"FDB022511","FAD",16238
"48942","VWWQXMAJTJZDQX-UYBVJOGSSA-N","MSBNK-NAIST-KNA00646","FAD","784.15",785.157134455,"HMDB0001248","DTXSID4048307",NA,"FDB022511","FAD",16238
"48943","VWWQXMAJTJZDQX-UYBVJOGSSA-N","KNA00645","FAD","437.09",785.157134455,"HMDB0001248","DTXSID4048307",NA,"FDB022511","FAD",16238
"48962","VXAQICWVKHYAOM-LQNIOAHJSA-N","CCMSLIB00005720958","(2-aminoethoxy)[2-[octadec-9-enoyloxy]-3-[octadeca-1.11-dien-1-yloxy]propoxy]phosphinic acid","726.542",727.551590367,"HMDB0011408",NA,NA,NA,NA,85020
"48963","VXIXUWQIVKSKSA-UHFFFAOYSA-N","AU231258","4-Hydroxycoumarin","161.0244",162.031695,NA,"DTXSID8061472",NA,NA,"4-Hydroxycoumarin",40070
"48973","VXNMHZVTDWLWRX-UHFFFAOYSA-N","OC1COC(OCC2OC(OC(C=C)CCCCC)C(O)C(O)C2O)C(O)C1O","NCGC00169122-02!2-oct-1-en-3-yloxy-6-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]oxane-3,4,5-triol","467.213",422.215197308,"HMDB0032960",NA,NA,"FDB010946",NA,NA
"48975","VYFYYTLLBUKUHU-UHFFFAOYSA-N","FiehnHILIC002675","Dopamine","152.0729",153.078978601,"HMDB0000073","DTXSID6022420","T3D4300","FDB012163","Dopamine",18243
"49007","VYKKDKFTDMVOBU-UHFFFAOYSA-N","LU046956","Fluorosalan","435.8801",NA,NA,"DTXSID0041985",NA,NA,NA,NA
"49019","VYMDGNCVAMGZFE-UHFFFAOYSA-N","MSBNK-Eawag-EQ361557","Phenylbutazone","307.1452",308.152477894,"HMDB0014950","DTXSID9021136",NA,NA,NA,48574
"49038","VYNOULHXXDFBLU-UHFFFAOYSA-N","MSJ00230","Cumyluron","301.1113",NA,NA,"DTXSID7052862",NA,NA,NA,NA
"49045","VYNOULHXXDFBLU-UHFFFAOYSA-N","MSBNK-MSSJ-MSJ00233","Cumyluron","303.1084",NA,NA,"DTXSID7052862",NA,NA,NA,NA
"49053","VYQXIUVIYICVCM-UHFFFAOYSA-N","OC1=CC=CC(=C1)CCC=2C=C(O)C=C(OC)C2","batatasin III","243.114874776204",244.109944378,"HMDB0030636",NA,NA,NA,NA,NA
"49069","VYUUPUMKBLIKJV-NRFANRHFSA-N","MSBNK-LCSB-LU100354","AVE3295","462.1293",NA,NA,"DTXSID0047373",NA,NA,NA,NA
"49081","VYZAHLCBVHPDDF-UHFFFAOYSA-N","MSBNK-UFZ-UA004105","1-chloro-2,4-dinitrobenzene","201.9787",201.978134301,"HMDB0243844","DTXSID6020278",NA,"FDB030243",NA,34718
"49084","VZCCETWTMQHEPK-QNEBEIHSSA-N","PT203900","gamma-Linolenic acid","277.21677",278.224580204,"HMDB0003073","DTXSID7046170",NA,NA,"gamma-Linolenic acid",28661
"49106","VZCCETWTMQHEPK-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PT203900","gamma-Linolenic acid","277.21677",278.224580206,"HMDB0247113",NA,NA,NA,NA,NA
"49107","VZCYOOQTPOCHFL-OWOJBTEDSA-N","EMBL-MCF_spec77804","FUMARATE","115.002278554632",116.010958616,"HMDB0000134","DTXSID3021518","T3D4237","FDB030865","Fumaric acid",18012
"49117","VZCYOOQTPOCHFL-OWOJBTEDSA-N","O=C(O)C=CC(=O)O","Fumaric acid","116.1",116.010958616,"HMDB0000134","DTXSID3021518","T3D4237","FDB030865","Fumaric acid",18012
"49123","VZCYOOQTPOCHFL-OWOJBTEDSA-N","CCMSLIB00005719415","Fumaric acid ","252.996",116.010958616,"HMDB0000134","DTXSID3021518","T3D4237","FDB030865","Fumaric acid",18012
"49131","VZCYOOQTPOCHFL-OWOJBTEDSA-N","CCMSLIB00005719416","Fumaric acid ","231.014",116.010958616,"HMDB0000134","DTXSID3021518","T3D4237","FDB030865","Fumaric acid",18012
"49133","VZCYOOQTPOCHFL-UHFFFAOYSA-N","O=C(O)C=CC(=O)O","Maleic acid","115.00368215683",116.010958609,"HMDB0249450","DTXSID8048157",NA,NA,NA,22958
"49143","VZCYOOQTPOCHFL-UPHRSURJSA-N","MSBNK-RIKEN-PR100889","Maleic acid","115.00316",116.010958616,"HMDB0000176","DTXSID8021517","T3D4800","FDB003291","Maleic acid",18300
"49171","VZQSBJKDSWXLKX-UHFFFAOYSA-N","MSBNK-CASMI_2016-SM835053","3,3`-Biphenol","185.0608",NA,NA,"DTXSID3071432",NA,NA,NA,NA
"49174","VZXPDPZARILFQX-BYPYZUCNSA-N","MoNA034035","O-ACETYL-SERINE","146.0458818",147.053157781,"HMDB0003011",NA,NA,"FDB031064","O-Acetylserine",17981
"49198","WAOQONBSWFLFPE-VIFPVBQESA-N","FiehnHILIC002957","Raclopride","345.0749",NA,NA,"DTXSID9045687",NA,NA,NA,NA
"49200","WBBQTNCISCKUMU-IUQGRGSQSA-N","CCMSLIB00005720915","13.16.19-docosatrienoic acid","333.279",334.28718,NA,NA,NA,NA,"13,16,19-Docosatrienoic acid",NA
"49201","WBFXQKNQVZMOSQ-UHFFFAOYSA-N","LU088455","Ethyl 5-oxo-1-phenyl-4,5-dihydro-1H-pyrazole-3-carboxylate","231.0775",NA,NA,"DTXSID5044738",NA,NA,NA,NA
"49213","WBHHMMIMDMUBKC-QJWNTBNXSA-N","MSBNK-LCSB-LU021956","(9Z,12R)-12-Hydroxyoctadec-9-enoic acid","297.2435",298.250795,NA,"DTXSID0041567",NA,NA,"Ricinoleic acid",28592
"49225","WBHHMMIMDMUBKC-UHFFFAOYSA-N","PR309103","FA 18:1+1O","297.2422",298.250794955,"HMDB0242322",NA,NA,NA,NA,NA
"49227","WBHHMMIMDMUBKC-XFXZXTDPSA-N","MSBNK-Kyoto_Univ-CA000169","Ricinoleic acid","297.24",298.250794954,"HMDB0034297",NA,NA,"FDB012640",NA,85639
"49228","WBLZUCOIBUDNBV-UHFFFAOYSA-N","VF-NPL-QEHF025555","Bovinocidin (3-Nitropropionic Acid)","118.01457977294919",119.021857653,"HMDB0034259","DTXSID1020982","T3D3724","FDB012579","Bovinocidin",16348
"49234","WBOZIXHPUPAOIA-JZZPSRGZSA-N","CCMSLIB00005720998","N-[3-hydroxy-1-{[3.4.5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}octadec-4-en-2-yl]tetracos-15-enamide","808.666",809.674468893,"HMDB0004975",NA,NA,NA,NA,76302
"49236","WBQVRPYEEYUEBQ-UHFFFAOYSA-N","MSBNK-RIKEN-PR308366","Licoricesaponin G2","837.39142404783",838.398700558,"HMDB0039318",NA,NA,"FDB018868",NA,NA
"49248","WBWWGRHZICKQGZ-FREJXKSPSA-N","CCMSLIB00005720270","Tauroursocholic acid","514.282",515.291676,NA,NA,NA,NA,"Tauroursocholic acid",145227
"49249","WBWWGRHZICKQGZ-HZAMXZRMSA-N","MoNA018264","Taurocholic acid; LC-tDDA; CE10","514.284423828125",515.291673489,"HMDB0000036",NA,NA,NA,"Taurocholic acid",28865
"49275","WBWWGRHZICKQGZ-ZKUTWGMOSA-N","CCMSLIB00005720320","Tauroallocholic acid","514.282",515.291673489,NA,NA,NA,"FDB022320",NA,NA
"49276","WBXAHKZHOCTGLP-UHFFFAOYSA-N","FC(F)(F)C(F)(F)C(F)(F)O","Perfluoropropanol","184.98428717",NA,NA,"DTXSID60374714",NA,NA,NA,NA
"49277","WBYWAXJHAXSJNI-SREVYHEPSA-N","MoNA035386","CINNAMIC ACID","147.0451535",148.0524295,"HMDB0000567",NA,NA,"FDB012052","Cinnamic acid",35699
"49281","WBYWAXJHAXSJNI-UHFFFAOYSA-N","MSBNK-RIKEN-PR308807","trans-Cinnamic acid","147.04515",NA,NA,"DTXSID40110056",NA,NA,NA,27386
"49311","WBYWAXJHAXSJNI-VOTSOKGWSA-N","MoNA038175","CINNAMIC ACID","147.0451535",148.0524295,"HMDB0000930","DTXSID5022489","T3D4889","FDB031209","trans-Cinnamic acid",35697
"49348","WCGUUGGRBIKTOS-GPOJBZKASA-N","MSBNK-BS-BS003172","Ursolic acid","455.3521",456.360345406,"HMDB0002395",NA,NA,NA,NA,9908
"49383","WCPJDRQPTLGHOD-JBACZVJFSA-N","MSBNK-LCSB-LU099351","SAR 150640","505.2014",NA,NA,"DTXSID3047390",NA,NA,NA,NA
"49395","WCPTXJJVVDAEMW-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS018908","3',5'-Cyclic CMP","304.21",NA,NA,"DTXSID00394491",NA,NA,NA,NA
"49400","WCPTXJJVVDAEMW-XVFCMESISA-N","NC1=NC(=O)N(C=C1)[C@@H]1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1O","Cytidine-3',5'-cyclicmonophosphate","304.0340102",305.04129,NA,NA,NA,NA,"3',5'-cyclic CMP",17065
"49409","WCVUIHQUPRXYKT-RGCIIANRSA-N","O=C(O)CC(O)(C)CC(=O)OCC1OC(OC=2C(=O)C=COC2C)C(O)C(O)C1O","3-hydroxy-3-methyl-5-oxo-5-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(2-methyl-4-oxopyran-3-yl)oxyoxan-2-yl]methoxy]pentanoic acid","431.1194",NA,NA,NA,NA,NA,NA,142266
"49419","WCVUIHQUPRXYKT-UHFFFAOYSA-N","PR309006","Licoagroside B (Not validated)","431.1188",432.126776232,"HMDB0036523",NA,NA,"FDB015423",NA,NA
"49421","WCXDHFDTOYPNIE-RIYZIHGNSA-N","CN(CC1=CN=C(Cl)C=C1)C(C)=NC#N","Acetamiprid; LC-ESI-ITFT; MS2; CE","221.059948",222.067224079,NA,"DTXSID0034300","T3D4476",NA,NA,39164
"49427","WCXDHFDTOYPNIE-UHFFFAOYSA-N","EA298658","Acetamiprid","221.0599",222.0672241,"HMDB0247906",NA,NA,NA,NA,39163
"49435","WCYYAQFQZQEUEN-UHFFFAOYSA-N","OC1=C(Cl)C=C(Cl)C(Cl)=N1","3,5,6-Trichloro-2-pyridinol; LC-ESI-ITFT; MS2; CE","195.91292",196.920196812,"HMDB0039853","DTXSID7038317",NA,"FDB019509","3,5,6-Trichloro-2-pyridinol",83490
"49481","WDCYWAQPCXBPJA-UHFFFAOYSA-N","MSBNK-UFZ-UA003905","1,3-dinitrobenzene","168.0177",168.017106626,"HMDB0244170","DTXSID9024065",NA,NA,NA,51397
"49484","WDGFFVCWBZVLCE-UHFFFAOYSA-N","VF-NPL-LTQ006213","Purpurogallin","219.12628983006334",220.037173366,"HMDB0256929","DTXSID40205436",NA,NA,"Purpurogallin",8647
"49488","WDJHALXBUFZDSR-UHFFFAOYSA-N","MoNA034851","ACETOACETIC ACID","101.0244181",102.031694058,"HMDB0000060","DTXSID00202441",NA,NA,"Acetoacetic acid",15344
"49492","WDJUZGPOPHTGOT-UHFFFAOYSA-N","MSBNK-Washington_State_Univ-BML01182","Digitoxin","823.4480",764.434692121,"HMDB0251273",NA,NA,NA,NA,NA
"49498","WDJUZGPOPHTGOT-XUDUSOBPSA-N","VF-NPL-QEHF014937","Digitoxin","763.4273681640625",764.434692134,"HMDB0015468","DTXSID0022933","T3D4021","FDB006525","Digitoxin",28544
"49504","WDRGQGLIUAMOOC-UHFFFAOYSA-N","MSBNK-LCSB-LU038253","Benzadox","194.0459",NA,NA,"DTXSID7041625",NA,NA,NA,NA
"49516","WDZLGCSJJWEQJO-UHFFFAOYSA-N","O=S(=O)(N)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","Perfluorohexanesulfonamide","397.952590857",NA,NA,"DTXSID50469320",NA,NA,NA,NA
"49517","WECGLUPZRHILCT-HZJYTTRNSA-N","MT000148","1-Linoleoylglycerol","279.2",354.277009704,"HMDB0242115",NA,NA,NA,"MG 18:2",75568
"49521","WEKCEGQSIIQPAQ-IRBNZIFYSA-N","CCMSLIB00000845753","NCGC00169670-02!(2S,3R,4S,5S,6R)-2-[4-[(3S,3aR,6S,6aR)-3-(4-hydroxy-3,5-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-2,6-dimethoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol","625.214",NA,NA,NA,NA,NA,NA,28603
"49522","WEKCEGQSIIQPAQ-IRBNZIFYSA-N","CCMSLIB00000845752","NCGC00169670-02!(2S,3R,4S,5S,6R)-2-[4-[(3S,3aR,6S,6aR)-3-(4-hydroxy-3,5-dimethoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-6-yl]-2,6-dimethoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol","579.209",NA,NA,NA,NA,NA,NA,28603
"49528","WEKCEGQSIIQPAQ-UHFFFAOYSA-N","PR309177","S(8-8)S hexoside","579.209",580.215591238,"HMDB0038261",NA,NA,"FDB017557",NA,NA
"49530","WEPBGSIAWZTEJR-UHFFFAOYSA-N","VF-NPL-QEHF014161","3-methylquercetin","315.051025390625",316.058302738,NA,"DTXSID20164032",NA,"FDB006540",NA,16860
"49533","WEPBGSIAWZTEJR-UHFFFAOYSA-N","O=C1C(OC)=C(OC=2C=C(O)C=C(O)C12)C=3C=CC(O)=C(O)C3","3-methylquercetin","297.233245148056",316.058302738,NA,"DTXSID20164032",NA,"FDB006540",NA,16860
"49548","WEQAYVWKMWHEJO-UHFFFAOYSA-N","LU125154","Chlormezanone","272.0154",273.022641652,"HMDB0015309","DTXSID3022798",NA,NA,NA,3619
"49560","WEYVVCKOOFYHRW-UHFFFAOYSA-N","CCMSLIB00005719585","Usnic acid","709.153",NA,NA,NA,NA,NA,NA,38319
"49562","WEYVVCKOOFYHRW-UHFFFAOYSA-N","O=C(C1=C(O)C=C2OC3=C(C(=O)C)C(O)=C(C(O)=C3C2(C1=O)C)C)C","Usnic acid","343.076",NA,NA,NA,NA,NA,NA,38319
"49565","WEYVVCKOOFYHRW-UHFFFAOYSA-N","CCMSLIB00005718997","Usnic acid","375.108",NA,NA,NA,NA,NA,NA,38319
"49570","WFJIVOKAWHGMBH-UHFFFAOYSA-N","FiehnHILIC002521","4-Hexylresorcinol","193.1237",194.13067982,"HMDB0032567","DTXSID1020699","T3D4855",NA,NA,NA
"49573","WFPZSXYXPSUOPY-ROYWQJLOSA-N","PR100532","Adenosine 5'-diphospho-glucose","588.07444",589.082238179,"HMDB0006557",NA,NA,NA,"ADP-glucose",15751
"49585","WFPZSXYXPSUOPY-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS016607","ADP-glc","588.44",589.082238179,NA,NA,NA,"FDB001211",NA,NA
"49591","WFRQIKSNAYYUJZ-UHFFFAOYSA-N","MSBNK-RIKEN-PR308354","Soyasaponin Ba","1003.51193315183",958.513730314,"HMDB0039517",NA,NA,"FDB019128",NA,NA
"49592","WFRQIKSNAYYUJZ-UHFFFAOYSA-N","MSBNK-RIKEN-PR308382","Soyasaponin Ba","957.50645384783",958.513730314,"HMDB0039517",NA,NA,"FDB019128",NA,NA
"49618","WGJLQEZLXFJLSG-CBNMMGITSA-N","CCMSLIB00005720993","(2-aminoethoxy)[3-[docos-13-enoyloxy]-2-[octadec-9-enoyloxy]propoxy]phosphinic acid","798.604",799.609105245,"HMDB0009521",NA,NA,NA,NA,NA
"49619","WGNAKZGUSRVWRH-UHFFFAOYSA-N","MoNA035727","P-CRESOL SULFATE","187.0070537",188.014329434,"HMDB0011635",NA,"T3D4184",NA,"p-Cresol sulfate",82914
"49632","WGNUNYPERJMVRM-UHFFFAOYSA-N","MoNA018268","3-Pyridylacetic acid; LC-tDDA; CE10","136.040405273438",137.047678473,"HMDB0001538","DTXSID3060110",NA,"FDB022679","3-Pyridylacetic acid",86390
"49633","WGPOPPKSQRZUTP-UHFFFAOYSA-N","O=C1C=2C=C(O)C=C(O)C2C(=O)C3=C(O)C(=C(O)C=C13)C(O)CCCCC","NCGC00384898-01!1,3,6,8-tetrahydroxy-2-(1-hydroxyhexyl)anthracene-9,10-dione","371.114",NA,NA,NA,NA,NA,NA,64522
"49635","WHBHBVVOGNECLV-OBQKJFGGSA-N","FiehnHILIC001131","Cortodoxone","345.2071",346.214409448,"HMDB0000015","DTXSID8045642",NA,NA,"11-Deoxycortisol",28324
"49640","WHBHBVVOGNECLV-UHFFFAOYSA-N","FiehnHILIC002442","17,21-Dihydroxypregn-4-ene-3,20-dione","345.2044",346.214409446,"HMDB0257139",NA,NA,NA,NA,NA
"49641","WHBMMWSBFZVSSR-GSVOUGTGSA-N","EMBL-MCF_spec60916","3-HYDROXYBUTANOIC ACID","103.038575159164",104.047344122,"HMDB0000011","DTXSID3041829",NA,"FDB021869","3R-Hydroxybutyric acid",17066
"49659","WHBMMWSBFZVSSR-UHFFFAOYSA-N","MoNA024008","3-HYDROXYBUTANOATE","103.04004",104.047344122,NA,NA,NA,"FDB021797","3-Hydroxybutyric acid",20067
"49673","WHKUVVPPKQRRBV-UHFFFAOYSA-N","CC1=CC(Cl)=CC=C1OCC(O)=O","MCPA; LC-ESI-ITFT; MS2; CE","199.016745",200.024021861,"HMDB0254366","DTXSID4024195","T3D0804",NA,NA,50099
"49736","WHMOBEGYTDWMIG-BSWAIDMHSA-N","CCMSLIB00005723982","SCDCA - Sulfochenodeoxycholic acid","471.242",472.249474324,"HMDB0002586","DTXSID40611654",NA,"FDB023031","Chenodeoxycholic acid 3-sulfate",NA
"49737","WHMOBEGYTDWMIG-ROKSHQGPSA-N","CCMSLIB00005720321","SUDCA - Sulfoursodeoxycholic acid","471.242",472.249474324,"HMDB0002642",NA,NA,"FDB023036",NA,NA
"49738","WHODQVWERNSQEO-UHFFFAOYSA-N","LU076955","4-Amino-2-nitrophenol","153.0306",154.037842061,"HMDB0246341","DTXSID6020064",NA,NA,NA,NA
"49744","WHOOUMGHGSPMGR-UHFFFAOYSA-N","MoNA034569","INDOLE-3-ACETALDEHYDE","158.0611379",159.068413915,"HMDB0001190","DTXSID90180582",NA,"FDB013950","Indoleacetaldehyde",18086
"49753","WHQCHUCQKNIQEC-UHFFFAOYSA-N","O=C(C1=CC(Br)=C(O)C(Br)=C1)C=2C=3C=CC=CC3OC2CC","Benzbromarone","420.90804354783",421.915319544,"HMDB0041834","DTXSID4022652",NA,NA,NA,3023
"49761","WHSXTWFYRGOBGO-UHFFFAOYSA-N","MoNA035651","3-METHYLSALICYLIC ACID","151.0400681",152.047344122,"HMDB0002390","DTXSID9038686",NA,"FDB022991",NA,20141
"49765","WHTCPDAXWFLDIH-KQYNXXCUSA-N","MoNA034047","ADENOSINE 3',5'-DIPHOSPHATE","426.022139",427.029414749,"HMDB0000061",NA,NA,"FDB030650","Adenosine 3',5'-diphosphate",17985
"49774","WHUUTDBJXJRKMK-GSVOUGTGSA-N","MSBNK-Keio_Univ-KO000822","D-Glu","146",147.053157781,"HMDB0003339","DTXSID1048675",NA,"FDB023148","D-Glutamic acid",15966
"49784","WHUUTDBJXJRKMK-UHFFFAOYSA-N","MSBNK-Washington_State_Univ-BML01303","Glutamic acid","146.0459",147.053157781,"HMDB0060475","DTXSID0046987",NA,"FDB012534",NA,18237
"49791","WHUUTDBJXJRKMK-VKHMYHEASA-N","PT202720","L-Glutamic acid","146.04536",147.053157781,"HMDB0000148","DTXSID5020659","T3D4296","FDB012535","Glutamic acid",16015
"49822","WHUUTDBJXJRKMK-VKHMYHEASA-N","EMBL-MCF_spec383235","L-GLUTAMIC ACID","128.033991488758",147.053157781,"HMDB0000148","DTXSID5020659","T3D4296","FDB012535","Glutamic acid",16015
"49837","WHWMOMRHHQLBQQ-UHFFFAOYSA-N","MSBNK-LCSB-LU091854","tert-Butyl 4-hydroxybenzoate","193.087",NA,NA,"DTXSID7044895",NA,NA,NA,NA
"49849","WICHONPZVIYWIJ-UHFFFAOYSA-N","MSBNK-HBM4EU-HB003262","Xanthomegnin","573.1038",574.111126168,NA,NA,"T3D3693",NA,NA,NA
"49855","WIGIZIANZCJQQY-UHFFFAOYSA-N","SM851253","Glimepiride","489.2177",490.224990908,"HMDB0014367",NA,NA,NA,NA,NA
"49870","WIIZWVCIJKGZOK-IUCAKERBSA-N","MSBNK-Keio_Univ-KO000460","Chloramphenicol","321",NA,NA,"DTXSID40158453",NA,NA,NA,NA
"49880","WIIZWVCIJKGZOK-RKDXNWHRSA-N","BML00995","Chloramphenicol","321.005",322.012326918,"HMDB0014589","DTXSID7020265","T3D3954",NA,"Chloramphenicol",17698
"49925","WIIZWVCIJKGZOK-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU230659","Chloramphenicol","321.0051",322.0123269,"HMDB0251098",NA,NA,NA,NA,NA
"49943","WIRRQLQRDSREEG-UHFFFAOYSA-N","PM014201","Aureol","283",284.032087988,"HMDB0037921","DTXSID00237071",NA,"FDB017078",NA,NA
"49944","WIYRKQPYGJBQRL-LTQCURJRSA-N","CCMSLIB00005721002","2-amino-3-({hydroxy[2-[icosa-5.8.11-trienoyloxy]-3-(octadecanoyloxy)propoxy]phosphoryl}oxy)propanoic acid","812.542",813.551984778,"HMDB0112377",NA,NA,NA,NA,NA
"49945","WJAJPNHVVFWKKL-UHFFFAOYSA-N","MoNA035465","METHOXAMINE","210.1135674",211.120843415,"HMDB0014861","DTXSID0023290",NA,NA,"Methoxamine",6839
"49949","WJCNZQLZVWNLKY-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PT203490","Thiabendazole","200.02827",201.036067929,"HMDB0014868","DTXSID0021337","T3D3931",NA,"Thiabendazole",45979
"49955","WJFVEEAIYIOATH-JAJWTYFOSA-N","MSBNK-Keio_Univ-KO000278","N-Acetylgalactosamine 6-sulfate","300",NA,NA,"DTXSID00331482",NA,NA,NA,44395
"49965","WJJMNDUMQPNECX-UHFFFAOYSA-N","LU090152","2,6-Pyridinedicarboxylic acid","166.0146",167.021857653,"HMDB0033161","DTXSID7022043",NA,"FDB011167","2,6-Pyridinedicarboxylic acid",46837
"49970","WJQZZLQMLJPKQH-UHFFFAOYSA-N","SM806853","2,4-Dichloro-6-Methylphenol","174.9723",NA,NA,"DTXSID5061790",NA,NA,NA,NA
"49973","WJUFSDZVCOTFON-UHFFFAOYSA-N","LU101651","Veratraldehyde","165.0557",166.062994186,"HMDB0032138","DTXSID7026285",NA,"FDB008864",NA,17098
"49979","WJXSWCUQABXPFS-UHFFFAOYSA-N","MoNA035610","3-HYDROXYANTHRANILIC ACID","152.0353171",153.042593095,"HMDB0001476","DTXSID40203290",NA,"FDB010582","3-Hydroxyanthranilic acid",15793
"50003","WJXSYUJKJSOJOG-UHFFFAOYSA-N","VF-NPL-QTOF007677","Fallacinol","299.0567",NA,NA,"DTXSID80205430",NA,NA,NA,NA
"50021","WKEDVNSFRWHDNR-UHFFFAOYSA-N","LU115556","Salicylanilide","212.0717",213.078978601,"HMDB0257459","DTXSID7021784",NA,NA,NA,239133
"50033","WKGHYGHEIVLMOZ-UHFFFAOYSA-N","O=P(O)(O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","N-Ethyl-N-[2-(phosphonooxy)ethyl]perfluorohexanesulfonamide","549.976436692",NA,NA,"DTXSID2070924",NA,NA,NA,NA
"50034","WKOLLVMJNQIZCI-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO001150","4-Hydroxy-3-methoxybenzoate","167",168.042258738,"HMDB0000484","DTXSID6059522",NA,"FDB000846","Vanillic acid",30816
"50038","WKOLLVMJNQIZCI-UHFFFAOYSA-N","CCMSLIB00000578324","METHYL VANILLATE","181.05",168.042258738,"HMDB0000484","DTXSID6059522",NA,"FDB000846","Vanillic acid",30816
"50076","WKQNRCYKYCKESD-YVHLTTHBSA-N","CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C","1-(9Z,12Z,15Z-Octadecatrienoyl)-2-hydroxy-sn-glycero-3-phosphocholine (NMR)","516.3095639",517.316839407,"HMDB0010388",NA,NA,NA,NA,133456
"50078","WKQNRCYKYCKESD-YVHLTTHBSA-N","MSBNK-BS-BS001063","1-(9Z,12Z,15Z-Octadecatrienoyl)-2-hydroxy-sn-glycero-3-phosphocholine (NMR)","562.313",517.316839407,"HMDB0010388",NA,NA,NA,NA,133456
"50080","WKRBKYFIJPGYQC-DUXPYHPUSA-N","MoNA034850","3-METHYLGLUTACONIC ACID","143.0349827",144.042258744,"HMDB0000522",NA,"T3D4265","FDB022090","3E-Methylglutaconic acid",37245
"50088","WKRLQDKEXYKHJB-HFTRVMKXSA-N","O=C1CCC2C3=CCC4=CC(O)=CC=C4C3CCC12C","EQUILIN","267.139038085938",268.146329884,NA,"DTXSID7047433","T3D4693",NA,NA,42309
"50094","WKUHPOMCLBLCOV-UHFFFAOYSA-N","PR309276","Flavone base + 3O, 1MeO, O-Hex","461.1089",462.116211546,"HMDB0037451",NA,NA,"FDB016510",NA,NA
"50096","WKXRKKUZTXIFJY-UHFFFAOYSA-N","PR309421","Benzyl alcohol + Hex-Hex","477.1596",432.163161738,"HMDB0034954",NA,NA,"FDB013548",NA,NA
"50098","WKXRKKUZTXIFJY-UHFFFAOYSA-N","PR309420","Benzyl alcohol + Hex-Hex","431.1551",432.163161738,"HMDB0034954",NA,NA,"FDB013548",NA,NA
